caseid,pid_4,ideo5,gov_choice,prop_111,prop_112,trump_app,hick_app,gardner_app,cong_app,scotus_app,pot_law,gambling,fracking,gun_control,anger,pride,hope,disgust,worry,trump_app2,hick_app2,gardner_app2,cong_app2,scotus_app2,pot_law2,gambling2,fracking2,gun_control2,old_weight_old,pid_x,sex,race_4,speakspanish,marstat,child18,employ,faminc_new,casscd,religiosity,age_group,educ
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,Disapprove,,Strongly Favor,Favor,Strong Oppose,Favor,Never,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,,1,1,0,1,0.5181159,3,Male,White,I can not,Married,No,Retired,"$10,000 -",3,never,65+,Some college
4.14E+08,Other,Very libe,Jared Pol,1,1,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Favor,Strong Oppose,Favor,All of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,0,0,0,0,1,1,0,1,1.593174,,Male,Other POC,I can not,Married,No,Full-time,"$70,000 -",7,Few times year,30-39,BA
4.14E+08,Independent,Moderate,Scott Hel,1,0,Strongly Approve,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Favor,Strongly Favor,Strong Oppose,Most of the Time,Sometimes,Rarely,Most of the Time,Sometimes,1,1,0,0,0,1,1,1,0,0.7427968,4,Male,White,I can not,Divorced,Yes,Full-time,"$40,000 -",7,Once week or more,40-49,Post-grad
4.14E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Approve,Disapprove,Strong Disapprove,Disapprove,Favor,Oppose,Favor,Favor,Most of the Time,Sometimes,Rarely,Most of the Time,All of the Time,1,1,0,0,0,1,0,1,1,0.7811916,7,Female,White,I can not,Never mar,No,Temporari,"$10,000 -",5,Few times year,65+,Post-grad
4.14E+08,Republican,Conservat,Walker St,0,0,Approve,Disapprove,,,Approve,Strongly Favor,Favor,Strong Oppose,Oppose,Sometimes,Sometimes,Sometimes,All of the Time,Sometimes,1,0,,,1,1,1,0,0,3.175222,6,Female,Other POC,I can not,Married,No,Homemaker,"$120,000",6,never,40-49,HS grad or less
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,,,,,Strongly Favor,Favor,Favor,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,,,,,1,1,1,1,1.156119,1,Female,White,I can not,Married,Yes,Full-time,"$40,000 -",4,Few times year,30-39,BA
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Disapprove,Disapprove,Approve,Strongly Favor,Oppose,Strongly Favor,Strongly Favor,Sometimes,Rarely,Rarely,Sometimes,Sometimes,0,1,0,0,1,1,0,1,1,1.864438,2,Male,White,I can not,Domestic,No,Full-time,"$250,000",1,never,30-39,BA
4.14E+08,Independent,Moderate,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Approve,Disapprove,Disapprove,Strong Oppose,Favor,Favor,Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,All of the Time,0,1,1,0,0,0,1,1,1,3.254744,4,Male,Hispanic,I speak E,Married,Yes,Full-time,"$50,000 -",4,Once week or more,40-49,HS grad or less
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Favor,Strong Oppose,Strongly Favor,All of the Time,Rarely,Never,All of the Time,All of the Time,0,1,0,0,0,1,1,0,1,0.4972177,1,Female,White,I can not,Widowed,No,Part-time,"$20,000 -",3,Few times year,50-64,Some college
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Disapprove,Disapprove,Strongly Favor,Strong Oppose,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.8582026,2,Male,White,I can not,Married,No,Retired,,5,never,65+,HS grad or less
4.14E+08,Republican,Very cons,Walker St,0,0,Approve,Approve,Strongly Approve,Approve,Approve,Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Never,Sometimes,Never,Sometimes,Sometimes,1,1,1,1,1,0,0,1,0,2.284197,7,Male,White,I can not,Never mar,No,Part-time,"$30,000 -",5,Once week or more,40-49,AA degree
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Oppose,Strong Oppose,Strongly Favor,All of the Time,Rarely,Never,All of the Time,All of the Time,0,1,0,0,0,1,0,0,1,1.553655,1,Male,White,I can not,Never mar,No,Full-time,"$70,000 -",6,never,30-39,AA degree
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Approve,Strong Oppose,Strongly Favor,Oppose,Strongly Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,1,0,1,0,1,0.4162077,4,Female,White,I can not,Married,No,Retired,"$60,000 -",5,never,50-64,Post-grad
4.14E+08,Republican,Very cons,Walker St,0,0,Approve,Disapprove,Approve,Approve,Approve,Strong Oppose,Favor,Favor,Oppose,Rarely,Sometimes,Rarely,Sometimes,Sometimes,1,0,1,1,1,0,1,1,0,4.672823,6,Male,White,I can not,Never mar,No,Full-time,"$30,000 -",7,Once week or more,18-29,Post-grad
4.14E+08,Other,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,,Disapprove,Disapprove,Strongly Favor,Favor,Oppose,Favor,Sometimes,Rarely,Rarely,Most of the Time,Sometimes,0,1,,0,0,1,1,0,1,2.348333,,Male,White,I can not,Never mar,No,Full-time,"$50,000 -",7,never,30-39,Post-grad
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,Disapprove,Disapprove,Favor,Oppose,Oppose,Favor,Sometimes,Rarely,Sometimes,Most of the Time,Sometimes,0,1,0,0,0,1,0,0,1,0.4162077,2,Female,White,I can not,Married,No,Retired,,2,Once week or more,50-64,Post-grad
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strongly Approve,Strongly Favor,Favor,Strong Oppose,Strongly Favor,All of the Time,Most of the Time,Rarely,All of the Time,All of the Time,0,1,0,0,1,1,1,0,1,0.400881,1,Male,White,I can not,Married,No,Full-time,"$70,000 -",3,Few times year,50-64,Some college
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,,Favor,Strong Oppose,Oppose,Strongly Favor,Most of the Time,Rarely,Never,Most of the Time,All of the Time,0,1,0,0,,1,0,0,1,2.15706,1,Male,White,I can not,Never mar,No,Other,,1,Few times year,30-39,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Strong Oppose,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,1,0,0,0,1,0,0,1,1.378738,1,Female,White,I can not,Divorced,No,Unemploye,"$20,000 -",1,never,50-64,HS grad or less
4.14E+08,Democrat,Moderate,Jared Pol,1,0,Strong Disapprove,Disapprove,Strong Disapprove,Strong Disapprove,Approve,Strongly Favor,Favor,Oppose,Strongly Favor,Most of the Time,Rarely,Never,Most of the Time,Most of the Time,0,0,0,0,1,1,1,0,1,1.553655,3,Male,White,I can not,Married,Yes,Full-time,"$100,000",6,Few times year,30-39,Some college
4.14E+08,Independent,Moderate,Scott Hel,1,1,Strong Disapprove,Approve,,Disapprove,Disapprove,Oppose,Strong Oppose,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Never,Sometimes,Most of the Time,0,1,,0,0,0,0,0,1,0.3913884,4,Female,White,I can not,Married,Yes,Other,"$70,000 -",4,Once week or more,50-64,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,1,Strongly Approve,Disapprove,Approve,Disapprove,Approve,Strong Oppose,Strongly Favor,Favor,Strongly Favor,Sometimes,Most of the Time,Most of the Time,Rarely,Sometimes,1,0,1,0,1,0,1,1,1,0.4202127,7,Female,White,I can not,Divorced,No,Full-time,"$20,000 -",7,Once week or more,50-64,BA
4.14E+08,Independent,Very libe,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Favor,Oppose,Strongly Favor,Most of the Time,Never,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,0.6515355,4,Female,White,I can not,Married,Yes,Homemaker,"$70,000 -",5,never,40-49,Some college
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Strong Disapprove,Approve,Disapprove,Approve,Favor,Favor,Strongly Favor,Strong Oppose,Sometimes,All of the Time,Most of the Time,Rarely,Sometimes,1,0,1,0,1,1,1,1,0,0.743082,6,Male,White,I can not,Married,Yes,Permanent,"$20,000 -",7,Few times year,50-64,AA degree
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,,Strong Disapprove,Disapprove,Strongly Favor,Favor,Strong Oppose,Strongly Favor,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,0,1,,0,0,1,1,0,1,0.400881,2,Male,White,I can not,Married,No,Retired,"$20,000 -",7,never,50-64,AA degree
4.14E+08,Independent,Moderate,Jared Pol,1,0,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strongly Favor,Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,All of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,3.260374,4,Male,White,I can not,Married,Yes,Full-time,"$120,000",4,Once week or more,30-39,Post-grad
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Disapprove,Strongly Favor,Strongly Favor,Favor,Strongly Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,All of the Time,0,1,0,0,0,1,1,1,1,0.548161,3,Female,White,I can not,Married,Yes,Full-time,"$70,000 -",6,never,40-49,Post-grad
4.14E+08,Democrat,Moderate,Scott Hel,1,1,Disapprove,Approve,Disapprove,Disapprove,Disapprove,Strongly Favor,Favor,Favor,Strong Oppose,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,1,1,0,1.497006,3,Female,White,I can not,Married,No,Full-time,"$50,000 -",4,never,30-39,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Approve,Disapprove,Strong Disapprove,,Strongly Favor,Favor,,Strongly Favor,All of the Time,Sometimes,Sometimes,All of the Time,All of the Time,0,1,0,0,,1,1,,1,1.378738,1,Female,White,I can not,Divorced,No,Retired,"$10,000 -",2,never,50-64,HS grad or less
4.14E+08,Independent,Conservat,Jared Pol,1,1,Strongly Approve,Approve,Approve,Approve,Approve,Favor,Strong Oppose,Favor,Strongly Favor,Most of the Time,Most of the Time,Most of the Time,Most of the Time,Most of the Time,1,1,1,1,1,1,0,1,1,1.314985,4,Female,White,I can not,Married,No,Permanent,"$30,000 -",3,Once week or more,30-39,HS grad or less
4.14E+08,Democrat,Moderate,Jared Pol,1,0,Disapprove,Approve,Disapprove,Disapprove,Approve,Strongly Favor,Favor,Favor,Oppose,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,0,0,1,1,1,1,0,1.378738,3,Female,White,I can not,Widowed,Yes,Retired,"$10,000 -",2,Few times year,50-64,HS grad or less
4.14E+08,Independent,Very cons,Walker St,0,0,Strongly Approve,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Sometimes,Rarely,Rarely,All of the Time,Never,1,0,1,0,0,0,0,1,0,0.8495219,4,Male,White,I can not,Married,Yes,Full-time,"$40,000 -",1,Once week or more,40-49,BA
4.14E+08,Republican,Very cons,Walker St,0,0,Strongly Approve,Disapprove,Strongly Approve,Disapprove,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Oppose,Rarely,Sometimes,Rarely,Most of the Time,Rarely,1,0,1,0,1,0,0,1,0,1.121266,7,Female,White,I can not,Married,No,Retired,"$60,000 -",6,Once week or more,65+,AA degree
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,Approve,Strongly Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Most of the Time,All of the Time,Most of the Time,Sometimes,Sometimes,1,0,1,1,1,0,0,1,0,0.6076093,7,Male,White,I can not,Married,No,Full-time,"$40,000 -",3,Once week or more,50-64,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,Approve,Approve,Favor,Oppose,,Favor,Sometimes,Most of the Time,Most of the Time,Sometimes,Rarely,1,0,1,1,1,1,0,,1,2.969094,6,Male,Other POC,I can not,Married,Yes,Full-time,"$30,000 -",5,Few times year,30-39,Some college
4.14E+08,Republican,Conservat,Walker St,1,1,Approve,Approve,Approve,Approve,Approve,Strong Oppose,Strong Oppose,Oppose,Favor,Rarely,Most of the Time,Most of the Time,Sometimes,Sometimes,1,1,1,1,1,0,0,0,1,1.925822,6,Female,White,I can not,Married,No,Full-time,"$80,000 -",5,Few times year,50-64,HS grad or less
4.14E+08,Independent,Liberal,Jared Pol,1,1,Strong Disapprove,,Strong Disapprove,Strong Disapprove,,Strongly Favor,,Strong Oppose,Favor,All of the Time,Never,Never,All of the Time,Most of the Time,0,,0,0,,1,,0,1,0.4805084,4,Female,White,I can not,Divorced,No,Full-time,"$50,000 -",2,Few times year,50-64,BA
4.14E+08,Other,Very libe,Jared Pol,1,1,Strong Disapprove,,,Strong Disapprove,Disapprove,Strongly Favor,Favor,Strong Oppose,Favor,All of the Time,Rarely,Never,All of the Time,Most of the Time,0,,,0,0,1,1,0,1,5.8482,,Male,White,I can not,Married,No,Full-time,"$70,000 -",2,never,18-29,BA
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Favor,Strong Oppose,Strongly Favor,Most of the Time,Sometimes,Rarely,All of the Time,All of the Time,0,1,0,0,0,1,1,0,1,1.864438,2,Male,White,I can not,Never mar,No,Full-time,"$30,000 -",5,never,30-39,BA
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Strong Oppose,Oppose,Strongly Favor,Most of the Time,Rarely,Never,All of the Time,Most of the Time,0,1,0,0,0,1,0,0,1,0.8022381,4,Male,White,I can not,Married,Yes,Student,"$120,000",2,never,40-49,BA
4.14E+08,Republican,Conservat,Some othe,0,0,Approve,Approve,Approve,Approve,Approve,Strong Oppose,,,Strong Oppose,Rarely,Most of the Time,Most of the Time,Sometimes,Rarely,1,1,1,1,1,0,,,0,0.6375599,5,Female,White,I can not,Married,No,Full-time,"$80,000 -",1,never,50-64,AA degree
4.14E+08,Republican,Very cons,Walker St,0,1,Approve,,Approve,,Approve,Strong Oppose,Strong Oppose,Favor,Strong Oppose,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,1,,1,,1,0,0,1,0,0.7197051,5,Female,White,I can not,Married,Yes,Part-time,"$120,000",2,Once week or more,50-64,BA
4.14E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,Strongly Approve,Strongly Approve,Strongly Favor,,Strongly Favor,Strong Oppose,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1,0,1,1,1,1,,1,0,0.5265237,7,Female,White,I can not,Married,No,Permanent,"$20,000 -",4,Once week or more,50-64,AA degree
4.14E+08,Democrat,Moderate,Jared Pol,0,0,Approve,Approve,,,Disapprove,Strongly Favor,Oppose,Favor,Favor,Sometimes,Rarely,Never,Most of the Time,Most of the Time,1,1,,,0,1,0,1,1,2.397119,3,Female,Other POC,I can not,Married,No,Unemploye,"$80,000 -",1,never,18-29,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,,Strongly Favor,Favor,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,,1,1,0,1,1.305955,2,Female,White,I can not,Never mar,No,Full-time,"$60,000 -",2,Few times year,40-49,BA
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Strong Disapprove,,Approve,Approve,Strongly Favor,Favor,Favor,Favor,Sometimes,Sometimes,Sometimes,Sometimes,Most of the Time,1,0,,1,1,1,1,1,1,1.585239,5,Female,White,I can not,Married,Yes,Homemaker,"$30,000 -",5,Few times year,30-39,Some college
4.14E+08,Democrat,Moderate,Jared Pol,1,0,Strong Disapprove,Approve,,Disapprove,Disapprove,Favor,Favor,,Oppose,Sometimes,Rarely,Rarely,Most of the Time,Most of the Time,0,1,,0,0,1,1,,0,0.7964962,2,Female,White,I can not,Never mar,Yes,Full-time,"$10,000 -",2,Few times year,30-39,AA degree
4.14E+08,Republican,Conservat,Walker St,0,0,Disapprove,Disapprove,Strongly Approve,Strong Disapprove,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Rarely,Sometimes,Rarely,Rarely,Sometimes,0,0,1,0,1,0,0,1,0,3.824411,6,Male,White,I can not,Married,Yes,Full-time,"$40,000 -",7,Once week or more,18-29,BA
4.14E+08,Independent,Moderate,Scott Hel,1,1,Approve,Strong Disapprove,Disapprove,Disapprove,Disapprove,Strongly Favor,Favor,Favor,Favor,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1,0,0,0,0,1,1,1,1,1.645227,4,Male,White,I can not,Married,Yes,Full-time,"$60,000 -",3,Few times year,30-39,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,Disapprove,,Strongly Favor,Oppose,Oppose,Strongly Favor,All of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,0,0,,1,0,0,1,1.334792,3,Male,White,I can not,Married,Yes,Homemaker,"$70,000 -",7,never,30-39,BA
4.14E+08,Other,Moderate,Scott Hel,1,1,Strong Disapprove,Disapprove,Disapprove,Disapprove,Approve,Strongly Favor,Favor,Oppose,Oppose,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,0,0,0,0,1,1,1,0,0,1.016007,,Male,White,I can not,Never mar,No,Unemploye,"$20,000 -",1,never,30-39,Some college
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,,Strong Disapprove,Strong Disapprove,,Strongly Favor,Favor,Oppose,Strongly Favor,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,,0,0,,1,1,0,1,1.147641,2,Female,Hispanic,I can not,Married,Yes,Homemaker,"$120,000",7,Few times year,30-39,BA
4.14E+08,Democrat,Moderate,Jared Pol,0,0,Strong Disapprove,Strongly Approve,Strongly Approve,Approve,Approve,Strong Oppose,Favor,Oppose,Strongly Favor,Rarely,Sometimes,Sometimes,Rarely,Sometimes,0,1,1,1,1,0,1,0,1,4.249074,1,Female,Hispanic,I speak b,Never mar,Yes,Full-time,"$20,000 -",1,never,30-39,HS grad or less
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Disapprove,Disapprove,Strong Disapprove,Strongly Favor,Favor,Oppose,Favor,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,0.7938882,1,Female,Hispanic,I can not,Divorced,Yes,Full-time,"$20,000 -",2,never,30-39,BA
4.14E+08,Republican,Moderate,Jared Pol,1,0,Strong Disapprove,Approve,Disapprove,Disapprove,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strongly Favor,Most of the Time,Rarely,Sometimes,Most of the Time,All of the Time,0,1,0,0,1,0,0,1,1,0.400881,5,Male,White,I can not,Married,No,Full-time,"$80,000 -",5,Once week or more,50-64,AA degree
4.15E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Disapprove,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Favor,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Never,Most of the Time,Most of the Time,0,0,0,0,0,1,1,0,1,0.8476635,3,Male,Hispanic,I can not,Never mar,No,Full-time,"$20,000 -",7,never,30-39,BA
4.15E+08,Republican,Conservat,Walker St,1,1,Strongly Approve,Approve,Disapprove,Disapprove,Approve,Strong Oppose,Oppose,,Favor,Most of the Time,Sometimes,Sometimes,Never,Never,1,1,0,0,1,0,0,,1,3.43918,5,Female,White,I can not,Never mar,No,Full-time,,2,Few times year,18-29,BA
4.15E+08,Independent,Very libe,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Disapprove,Disapprove,Strongly Favor,Strong Oppose,Strong Oppose,Strongly Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.8515929,4,Female,White,I can not,Married,No,Full-time,"$100,000",7,never,50-64,Some college
4.15E+08,Democrat,Very libe,Jared Pol,1,0,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,,Strongly Favor,Oppose,Strong Oppose,Strongly Favor,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,1,0,0,,1,0,0,1,1.553655,1,Male,White,I can not,Never mar,No,Full-time,"$20,000 -",3,never,30-39,Some college
4.15E+08,Republican,Conservat,Walker St,1,0,Approve,Disapprove,Approve,Approve,Strongly Approve,Strong Oppose,Favor,Oppose,Oppose,Sometimes,Sometimes,Sometimes,Rarely,All of the Time,1,0,1,1,1,0,1,0,0,2.599198,6,Female,White,I can not,Never mar,No,Full-time,"$100,000",5,never,30-39,BA
4.15E+08,Democrat,Moderate,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Disapprove,Disapprove,Approve,Strongly Favor,Favor,Favor,Oppose,Sometimes,Rarely,Rarely,Sometimes,Sometimes,0,1,0,0,1,1,1,1,0,0.8022381,3,Male,White,I can not,Married,Yes,Full-time,,6,Few times year,40-49,BA
4.15E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Favor,Strong Oppose,Strongly Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,All of the Time,0,1,0,0,0,1,1,0,1,2.071193,3,Male,Hispanic,I speak E,Never mar,No,Part-time,"$20,000 -",7,Few times year,40-49,Some college
4.15E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,Disapprove,Strongly Approve,Favor,Favor,Strongly Favor,Strong Oppose,Sometimes,Most of the Time,Sometimes,Sometimes,Sometimes,1,0,1,0,1,1,1,1,0,0.5088295,7,Female,White,I can not,Married,Yes,Part-time,"$100,000",4,Once week or more,50-64,BA
4.15E+08,Independent,Moderate,Scott Hel,1,0,Approve,Strongly Approve,Approve,Strong Disapprove,Approve,Strongly Favor,Favor,Oppose,Oppose,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,1,1,1,0,1,1,1,0,0,0.6985941,4,Female,White,I can not,Married,Yes,Full-time,"$120,000",7,Once week or more,40-49,BA
4.15E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Strongly Favor,Oppose,Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,0.6420859,1,Male,White,I can not,Married,No,Full-time,"$150,000",6,Few times year,50-64,BA
